Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EVG,PPG,SHG,GWG,EVA,PPA,SHA,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,pid,Year,YR_INT
David Savard,30,CBJ,D,7,0,2,2,0,4,0.3,0,0,0,0,1,0,1,8,0.0,141,12,14,0,0,,savarda01,2020-2021,2021
Luca Sbisa,31,NSH,D,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,12,2,3,0,0,,sbisalu01,2020-2021,2021
Marco Scandella,30,STL,D,6,0,0,0,5,8,0.3,0,0,0,0,0,0,0,6,0.0,120,4,7,0,0,,scandma01,2020-2021,2021
Colton Sceviour,31,PIT,C,7,2,0,2,-2,0,0.2,2,0,0,0,0,0,0,7,28.6,63,4,10,5,2,71.4,scevico01,2020-2021,2021
Mark Scheifele,27,WPG,C,7,3,7,10,-1,0,0.8,3,0,0,1,4,3,0,21,14.3,164,4,1,51,44,53.7,scheima01,2020-2021,2021
Brayden Schenn,29,STL,C,7,4,2,6,2,2,0.8,4,0,0,0,2,0,0,14,28.6,129,3,11,32,30,51.6,schenbr01,2020-2021,2021
Luke Schenn,31,TBL,D,2,0,0,0,0,5,0.0,0,0,0,0,0,0,0,3,0.0,16,2,3,0,0,,schenlu01,2020-2021,2021
Nick Schmaltz,24,ARI,C,7,3,2,5,0,0,0.7,2,1,0,1,2,0,0,20,15.0,114,2,1,36,31,53.7,schmani01,2020-2021,2021
Nate Schmidt,29,VAN,D,8,1,1,2,2,0,0.5,1,0,0,0,1,0,0,12,8.3,178,14,5,0,0,,schmina01,2020-2021,2021
Justin Schultz,30,WSH,D,7,2,2,4,7,0,1.1,2,0,0,1,0,2,0,13,15.4,135,6,3,0,0,,schulju01,2020-2021,2021
Jaden Schwartz,28,STL,C,7,2,4,6,6,2,0.7,2,0,0,0,3,1,0,14,14.3,128,2,8,1,1,50.0,schwaja01,2020-2021,2021
Andrej Sekera,34,DAL,D,3,0,0,0,1,2,0.3,0,0,0,0,0,0,0,2,0.0,53,5,3,0,0,,sekeran01,2020-2021,2021
Mikhail Sergachev,22,TBL,D,4,0,1,1,3,4,0.4,0,0,0,0,1,0,0,4,0.0,91,3,8,0,0,,sergami01,2020-2021,2021
Damon Severson,26,NJD,D,6,0,1,1,0,6,0.1,0,0,0,0,1,0,0,12,0.0,142,10,9,0,0,,severda01,2020-2021,2021
Michael Sgarbossa,28,WSH,C,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,14,0,0,1,5,16.7,sgarbmi01,2020-2021,2021
Yegor Sharangovich,22,NJD,C,6,1,1,2,1,0,0.1,1,0,0,1,1,0,0,6,16.7,98,4,2,7,17,29.2,sharaye01,2020-2021,2021
Kevin Shattenkirk,32,ANA,D,7,0,1,1,-1,8,0.3,0,0,0,0,1,0,0,8,0.0,164,8,6,0,0,,shattke01,2020-2021,2021
Andrew Shaw,29,CHI,C,7,1,2,3,-4,4,0.1,0,1,0,0,0,2,0,13,7.7,104,1,12,15,11,57.7,shawan01,2020-2021,2021
Riley Sheahan,29,BUF,C,7,1,1,2,1,0,0.2,1,0,0,0,1,0,0,3,33.3,79,1,3,23,6,79.3,sheahri01,2020-2021,2021
Conor Sheary,28,WSH,LW,5,0,1,1,-2,4,-0.1,0,0,0,0,1,0,0,2,0.0,54,1,3,1,1,50.0,shearco01,2020-2021,2021
Kiefer Sherwood,25,COL,RW,1,0,1,1,0,0,0.1,0,0,0,0,1,0,0,1,0.0,10,0,1,0,0,,sherwki01,2020-2021,2021
Devin Shore,26,EDM,C,6,1,0,1,-1,2,0.1,0,0,1,0,0,0,0,4,25.0,56,2,10,21,19,52.5,shorede01,2020-2021,2021
Jonas Siegenthaler,23,WSH,D,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,3,0.0,53,5,5,0,0,,siegejo01,2020-2021,2021
Jakob Silfverberg,30,ANA,LW,7,1,1,2,-4,4,0.0,1,0,0,0,1,0,0,13,7.7,116,3,7,2,3,40.0,silfvja01,2020-2021,2021
Radim Simek,28,SJS,D,5,0,1,1,-1,0,0.1,0,0,0,0,1,0,0,2,0.0,62,6,8,0,0,,simekra01,2020-2021,2021
Wayne Simmonds,32,TOR,RW,8,2,0,2,-5,17,0.1,1,1,0,0,0,0,0,11,18.2,80,2,10,2,2,50.0,simmowa01,2020-2021,2021
Dominik Simon,26,CGY,C,4,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,40,1,3,1,3,25.0,simondo01,2020-2021,2021
Colton Sissons,27,NSH,C,6,1,0,1,1,0,0.1,1,0,0,0,0,0,0,5,20.0,84,5,9,23,22,51.1,sissoco01,2020-2021,2021
Jeff Skinner,28,BUF,LW,7,0,1,1,1,2,0.0,0,0,0,0,1,0,0,18,0.0,96,2,2,1,1,50.0,skinnje01,2020-2021,2021
Brady Skjei,26,CAR,D,3,0,0,0,-2,6,0.0,0,0,0,0,0,0,0,4,0.0,60,0,5,0,0,,skjeibr01,2020-2021,2021
Jaccob Slavin,26,CAR,D,3,0,1,1,3,0,0.5,0,0,0,0,1,0,0,5,0.0,68,6,1,0,0,,slavija01,2020-2021,2021
Brendan Smith,31,NYR,D,3,0,1,1,2,2,0.3,0,0,0,0,1,0,0,3,0.0,44,0,8,0,0,,smithbr05,2020-2021,2021
Cole Smith,25,NSH,F,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,6,0,0,0,0,,smithco02,2020-2021,2021
Craig Smith,31,BOS,C,5,2,2,4,3,4,0.6,2,0,0,2,2,0,0,16,12.5,77,0,2,1,0,100.0,smithcr01,2020-2021,2021
Givani Smith,22,DET,RW,2,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,0.0,18,2,5,0,0,,smithgi01,2020-2021,2021
Reilly Smith,29,VEG,RW,7,2,1,3,2,0,0.3,1,0,1,0,1,0,0,15,13.3,123,3,8,0,2,0.0,smithre01,2020-2021,2021
Ty Smith,20,NJD,D,6,1,5,6,3,4,1.0,1,0,0,0,4,1,0,10,10.0,99,3,6,0,0,,smithty01,2020-2021,2021
Carl Soderberg,35,CHI,C,2,0,0,0,1,2,0.0,0,0,0,0,0,0,0,1,0.0,26,3,3,8,9,47.1,soderca01,2020-2021,2021
Victor Soderstrom,19,ARI,D,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,1,0.0,27,0,2,0,0,,sodervi01,2020-2021,2021
Marcus Sorensen,28,SJS,RW,7,1,0,1,0,4,0.1,1,0,0,0,0,0,0,11,9.1,83,5,4,1,1,50.0,sorenma01,2020-2021,2021
Carson Soucy,26,MIN,D,7,0,1,1,4,6,0.6,0,0,0,0,1,0,0,4,0.0,102,3,7,0,0,,soucyca01,2020-2021,2021
Jason Spezza,37,TOR,C,7,0,3,3,-1,4,0.2,0,0,0,0,1,2,0,4,0.0,64,2,2,40,21,65.6,spezzja01,2020-2021,2021
Daniel Sprong,23,WSH,RW,5,1,1,2,-1,0,0.2,1,0,0,0,1,0,0,11,9.1,52,1,2,0,3,0.0,spronda01,2020-2021,2021
Jared Spurgeon,31,MIN,D,7,0,1,1,-3,0,0.2,0,0,0,0,1,0,0,11,0.0,169,12,9,0,0,,spurgja01,2020-2021,2021
Eric Staal,36,BUF,C,7,2,2,4,-2,0,0.4,1,1,0,0,1,1,0,15,13.3,105,3,2,44,38,53.7,staaler01,2020-2021,2021
Jordan Staal,32,CAR,C,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,15,0,3,7,7,50.0,staaljo01,2020-2021,2021
Marc Staal,34,DET,D,7,0,1,1,-1,2,0.3,0,0,0,0,1,0,0,6,0.0,127,4,10,0,0,,staalma01,2020-2021,2021
Steven Stamkos,30,TBL,C,4,2,4,6,2,0,0.7,1,1,0,0,3,1,0,14,14.3,76,1,1,22,12,64.7,stamkst01,2020-2021,2021
Logan Stanley,22,WPG,D,6,0,0,0,3,4,0.2,0,0,0,0,0,0,0,12,0.0,71,6,4,0,0,,stanllo01,2020-2021,2021
Paul Stastny,35,WPG,C,7,2,4,6,8,2,0.8,1,1,0,1,4,0,0,15,13.3,125,1,4,60,52,53.6,stastpa01,2020-2021,2021
Troy Stecher,26,DET,D,7,0,0,0,-2,2,0.1,0,0,0,0,0,0,0,8,0.0,132,9,5,0,0,,stechtr01,2020-2021,2021
Sam Steel,22,ANA,C,7,0,2,2,-1,2,0.1,0,0,0,0,2,0,0,6,0.0,101,3,7,37,33,52.9,steelsa01,2020-2021,2021
Kevin Stenlund,24,CBJ,C,2,1,1,2,2,0,0.3,1,0,0,0,1,0,0,3,33.3,26,0,0,4,6,40.0,stenlke01,2020-2021,2021
Derek Stepan,30,OTT,C,6,1,1,2,-5,4,-0.1,1,0,0,0,0,1,0,13,7.7,99,5,9,48,48,50.0,stepade01,2020-2021,2021
Mitchell Stephens,23,TBL,C,4,0,1,1,-2,0,-0.1,0,0,0,0,1,0,0,2,0.0,34,1,4,17,9,65.4,stephmi01,2020-2021,2021
Chandler Stephenson,26,VEG,C,7,1,2,3,4,0,0.3,1,0,0,1,2,0,0,6,16.7,113,7,4,47,42,52.8,stephch02,2020-2021,2021
Riley Stillman,22,FLA,D,1,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,17,2,5,0,0,,stillri01,2020-2021,2021
Mark Stone,28,VEG,RW,7,2,9,11,6,9,1.3,2,0,0,2,6,3,0,15,13.3,132,5,8,4,3,57.1,stonema01,2020-2021,2021
Anton Stralman,34,FLA,D,3,0,1,1,0,2,0.1,0,0,0,0,1,0,0,2,0.0,62,3,2,0,0,,stralan01,2020-2021,2021
Dylan Strome,23,CHI,C,7,2,3,5,-2,2,0.4,0,2,0,0,1,2,0,13,15.4,120,3,1,50,45,52.6,stromdy01,2020-2021,2021
Ryan Strome,27,NYR,C,6,1,0,1,0,0,0.0,1,0,0,0,0,0,0,17,5.9,120,1,8,34,43,44.2,stromry01,2020-2021,2021
Jack Studnicka,21,BOS,C,5,1,0,1,-2,0,0.1,1,0,0,0,0,0,0,6,16.7,68,1,3,1,2,33.3,studnja01,2020-2021,2021
Nico Sturm,25,MIN,C,5,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,10,0.0,44,2,6,2,3,40.0,sturmni01,2020-2021,2021
Tim Stützle,19,OTT,LW,3,1,0,1,-3,2,0.0,1,0,0,0,0,0,0,5,20.0,40,1,2,0,0,,stuetti02,2020-2021,2021
P.K. Subban,31,NJD,D,6,0,1,1,-3,8,-0.1,0,0,0,0,1,0,0,16,0.0,150,5,11,0,0,,subbapk01,2020-2021,2021
Oskar Sundqvist,26,STL,C,7,2,0,2,1,6,0.2,2,0,0,0,0,0,0,6,33.3,102,9,23,21,25,45.7,sundqos01,2020-2021,2021
Pius Suter,24,CHI,F,7,3,1,4,-4,0,0.4,2,1,0,0,1,0,0,17,17.6,106,1,1,33,48,40.7,suterpi01,2020-2021,2021
Ryan Suter,36,MIN,D,7,0,5,5,-2,0,0.7,0,0,0,0,4,1,0,13,0.0,160,4,2,0,0,,suterry01,2020-2021,2021
Brandon Sutter,31,VAN,C,8,4,0,4,2,0,0.7,3,0,1,0,0,0,0,17,23.5,120,5,4,32,23,58.2,suttebr03,2020-2021,2021
Nick Suzuki,21,MTL,C,6,2,4,6,1,8,0.6,1,1,0,0,1,3,0,16,12.5,105,3,12,40,51,44.0,suzukni01,2020-2021,2021
Andrei Svechnikov,20,CAR,RW,3,3,2,5,2,2,0.9,2,1,0,0,1,1,0,7,42.9,53,1,10,0,1,0.0,svechan01,2020-2021,2021
Brandon Tanev,29,PIT,LW,7,2,1,3,0,2,0.4,2,0,0,0,1,0,0,8,25.0,99,5,43,1,0,100.0,tanevbr01,2020-2021,2021
Chris Tanev,31,CGY,D,5,0,1,1,3,0,0.5,0,0,0,0,1,0,0,4,0.0,99,12,0,0,0,,tanevch01,2020-2021,2021
Tomas Tatar,30,MTL,LW,6,3,3,6,3,2,0.8,2,1,0,1,2,1,0,9,33.3,90,3,5,2,2,50.0,tatarto01,2020-2021,2021
John Tavares,30,TOR,C,8,4,3,7,0,4,0.9,0,4,0,1,2,1,0,26,15.4,148,2,11,74,46,61.7,tavarjo01,2020-2021,2021
Matt Tennyson,30,NJD,D,6,0,1,1,7,2,0.7,0,0,0,0,1,0,0,5,0.0,78,5,12,0,0,,tennyma01,2020-2021,2021
Teuvo Teravainen,26,CAR,F,3,0,2,2,1,0,0.2,0,0,0,0,2,0,0,9,0.0,48,2,0,0,1,0.0,teravte01,2020-2021,2021
Troy Terry,23,ANA,C,6,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,8,0.0,81,0,2,0,0,,terrytr01,2020-2021,2021
Alexandre Texier,21,CBJ,C,7,4,2,6,-1,6,0.8,4,0,0,0,2,0,0,13,30.8,125,2,3,10,22,31.3,texieal01,2020-2021,2021
Shea Theodore,25,VEG,D,7,3,4,7,6,2,1.6,3,0,0,0,2,2,0,30,10.0,161,8,2,0,0,,theodsh01,2020-2021,2021
Robert Thomas,21,STL,C,7,0,4,4,2,4,0.2,0,0,0,0,4,0,0,3,0.0,99,1,0,25,31,44.6,thomaro01,2020-2021,2021
Nate Thompson,36,WPG,C,4,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,1,0.0,30,0,4,7,10,41.2,thompna01,2020-2021,2021
Tage Thompson,23,BUF,C,4,0,1,1,-2,2,-0.1,0,0,0,0,1,0,0,5,0.0,59,3,4,1,1,50.0,thompta01,2020-2021,2021
Joe Thornton,41,TOR,C,5,1,1,2,-1,2,0.2,1,0,0,0,0,1,0,7,14.3,77,1,3,4,7,36.4,thornjo01,2020-2021,2021
Chris Tierney,26,OTT,C,6,3,0,3,1,4,0.4,3,0,0,1,0,0,0,5,60.0,97,5,2,37,40,48.1,tiernch01,2020-2021,2021
Conor Timmins,22,COL,D,5,0,0,0,-2,0,0.0,0,0,0,0,0,0,0,6,0.0,62,5,2,0,0,,timmico01,2020-2021,2021
Owen Tippett,21,FLA,RW,3,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,2,0.0,31,0,4,0,0,,tippeow01,2020-2021,2021
Brady Tkachuk,21,OTT,LW,6,2,2,4,-3,9,0.3,2,0,0,0,2,0,0,24,8.3,105,1,22,12,17,41.4,tkachbr01,2020-2021,2021
Matthew Tkachuk,23,CGY,LW,5,3,1,4,2,2,0.7,1,2,0,0,0,1,0,26,11.5,102,1,20,0,0,,tkachma01,2020-2021,2021
Devon Toews,26,COL,D,7,3,2,5,2,0,1.3,1,2,0,0,1,1,0,12,25.0,158,16,5,0,0,,toewsde01,2020-2021,2021
Tyler Toffoli,28,MTL,C,6,5,3,8,6,2,1.4,3,1,1,0,1,1,1,20,25.0,102,2,5,2,8,20.0,toffoty01,2020-2021,2021
Yakov Trenin,24,NSH,C,3,1,0,1,1,0,0.2,1,0,0,0,0,0,0,2,50.0,23,0,4,0,0,,treniya01,2020-2021,2021
Vincent Trocheck,27,CAR,C,3,2,1,3,1,2,0.5,1,1,0,0,1,0,0,13,15.4,53,2,2,25,26,49.0,trochvi01,2020-2021,2021
Jacob Trouba,26,NYR,D,6,0,1,1,-1,2,0.2,0,0,0,0,1,0,0,10,0.0,131,8,24,0,0,,troubja01,2020-2021,2021
Alex Tuch,24,VEG,RW,7,3,3,6,0,8,0.7,2,1,0,0,3,0,0,13,23.1,111,5,4,3,3,50.0,tuchal01,2020-2021,2021
Kyle Turris,31,EDM,C,8,1,0,1,-8,2,-0.3,1,0,0,0,0,0,0,10,10.0,116,5,6,53,57,48.2,turriky01,2020-2021,2021
Juuso Valimaki,22,CGY,D,5,0,1,1,-3,2,0.0,0,0,0,0,1,0,0,7,0.0,81,8,1,0,0,,valimju01,2020-2021,2021
James van Riemsdyk,31,PHI,LW,7,5,2,7,-2,2,0.9,1,4,0,0,2,0,0,20,25.0,111,2,6,0,0,,vanrija01,2020-2021,2021
Trevor van Riemsdyk,29,WSH,D,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,33,3,0,0,0,,vanritr01,2020-2021,2021
Frank Vatrano,26,FLA,LW,3,1,0,1,0,2,0.1,1,0,0,1,0,0,0,9,11.1,42,2,4,0,1,0.0,vatrafr01,2020-2021,2021
Carter Verhaeghe,25,FLA,C,3,3,2,5,4,0,0.8,3,0,0,0,2,0,0,9,33.3,55,0,3,0,2,0.0,verhaca01,2020-2021,2021
Kristian Vesalainen,21,WPG,W,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,9,1,0,0,0,,vesalkr01,2020-2021,2021
Jimmy Vesey,27,TOR,LW,8,2,1,3,1,2,0.4,2,0,0,0,1,0,0,11,18.2,104,2,5,0,2,0.0,veseyji02,2020-2021,2021
Gabriel Vilardi,21,LAK,C,7,3,0,3,-2,2,0.4,2,1,0,0,0,0,0,6,50.0,98,3,1,45,59,43.3,vilarga01,2020-2021,2021
Jake Virtanen,24,VAN,RW,8,1,0,1,1,4,0.0,1,0,0,0,0,0,0,12,8.3,97,1,14,1,0,100.0,virtaja01,2020-2021,2021
Marc-Edouard Vlasic,33,SJS,D,7,0,0,0,-3,2,0.0,0,0,0,0,0,0,0,6,0.0,154,10,3,0,0,,vlasima01,2020-2021,2021
Alexander Volkov,23,TBL,RW,2,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,0,,22,0,1,0,0,,volkoal01,2020-2021,2021
Jakub Voracek,31,PHI,RW,7,1,7,8,1,6,0.7,1,0,0,0,4,3,0,10,10.0,114,3,3,2,2,50.0,voracja01,2020-2021,2021
Jakub Vrana,24,WSH,LW,7,3,3,6,4,2,0.9,3,0,0,1,2,1,0,14,21.4,107,1,8,0,0,,vranaja01,2020-2021,2021
Austin Wagner,23,LAK,LW,3,0,1,1,-2,0,0.0,0,0,0,0,1,0,0,5,0.0,30,0,4,0,0,,wagneau01,2020-2021,2021
Chris Wagner,29,BOS,C,6,0,0,0,-2,2,-0.1,0,0,0,0,0,0,0,12,0.0,75,4,12,17,6,73.9,wagnech01,2020-2021,2021
Sean Walker,26,LAK,D,6,0,2,2,-1,2,0.2,0,0,0,0,1,1,0,5,0.0,100,12,3,0,0,,walkese01,2020-2021,2021
Lucas Wallmark,25,CHI,C,5,0,3,3,0,2,0.2,0,0,0,0,0,2,1,3,0.0,78,0,8,27,37,42.2,wallmlu01,2020-2021,2021
Austin Watson,29,OTT,LW,6,2,1,3,-1,16,0.3,2,0,0,0,1,0,0,6,33.3,67,4,19,2,9,18.2,watsoau01,2020-2021,2021
Shea Weber,35,MTL,D,6,1,3,4,-1,6,0.3,0,1,0,1,0,3,0,14,7.1,144,6,9,0,0,,webersh01,2020-2021,2021
MacKenzie Weegar,27,FLA,D,3,0,2,2,2,2,0.3,0,0,0,0,2,0,0,6,0.0,70,3,7,0,0,,weegama01,2020-2021,2021
Andy Welinski,27,ANA,D,3,0,0,0,1,0,0.1,0,0,0,0,0,0,0,2,0.0,35,3,0,0,0,,welinan01,2020-2021,2021
Alexander Wennberg,26,FLA,C,3,0,2,2,2,0,0.1,0,0,0,0,2,0,0,4,0.0,56,0,1,15,19,44.1,wennbal01,2020-2021,2021
Zach Werenski,23,CBJ,D,7,1,0,1,-5,5,0.0,1,0,0,0,0,0,0,18,5.6,174,8,5,0,0,,werenza01,2020-2021,2021
Blake Wheeler,34,WPG,RW,7,3,5,8,-3,8,0.6,2,1,0,0,2,3,0,20,15.0,144,3,9,1,1,50.0,wheelbl01,2020-2021,2021
Colin White,24,OTT,C,2,0,1,1,0,2,0.1,0,0,0,0,1,0,0,1,0.0,20,1,4,3,7,30.0,whiteco02,2020-2021,2021
Zach Whitecloud,24,VEG,D,7,0,1,1,1,0,0.3,0,0,0,0,1,0,0,12,0.0,133,7,9,0,0,,whiteza01,2020-2021,2021
Tom Wilson,26,WSH,RW,5,3,3,6,2,2,0.8,3,0,0,1,3,0,0,8,37.5,86,1,22,4,5,44.4,wilsoto01,2020-2021,2021
Christian Wolanin,25,OTT,D,3,0,0,0,-1,2,0.0,0,0,0,0,0,0,0,3,0.0,50,1,1,0,0,,wolanch01,2020-2021,2021
Miles Wood,25,NJD,LW,6,3,2,5,5,9,0.8,2,1,0,1,2,0,0,15,20.0,92,0,1,0,0,,woodmi01,2020-2021,2021
Kailer Yamamoto,22,EDM,RW,8,3,3,6,4,6,0.9,3,0,0,0,2,0,1,14,21.4,126,14,10,0,1,0.0,yamamka01,2020-2021,2021
Keith Yandle,34,FLA,D,3,1,2,3,1,2,0.5,1,0,0,0,0,2,0,6,16.7,51,3,1,0,0,,yandlke01,2020-2021,2021
Pavel Zacha,23,NJD,C,6,2,0,2,0,0,0.2,2,0,0,0,0,0,0,11,18.2,100,2,3,35,45,43.8,zachapa01,2020-2021,2021
Filip Zadina,21,DET,RW,4,0,2,2,1,0,0.2,0,0,0,0,2,0,0,2,0.0,58,3,2,0,0,,zadinfi01,2020-2021,2021
Nikita Zadorov,25,CHI,D,7,0,1,1,-1,2,0.2,0,0,0,0,1,0,0,8,0.0,137,12,27,0,0,,zadorni01,2020-2021,2021
Nikita Zaitsev,29,OTT,D,6,0,5,5,2,2,0.8,0,0,0,0,5,0,0,5,0.0,126,9,11,0,0,,zaitsni01,2020-2021,2021
Travis Zajac,35,NJD,C,6,2,0,2,0,2,0.2,2,0,0,0,0,0,0,10,20.0,100,2,7,42,52,44.7,zajactr01,2020-2021,2021
Jakub Zboril,23,BOS,D,6,0,1,1,1,2,0.5,0,0,0,0,0,1,0,7,0.0,112,5,12,0,0,,zborija01,2020-2021,2021
Mika Zibanejad,27,NYR,C,6,1,1,2,-1,4,0.1,0,1,0,0,1,0,0,20,5.0,119,1,9,53,66,44.5,zibanmi01,2020-2021,2021
Jason Zucker,29,PIT,LW,7,1,2,3,-1,4,0.2,1,0,0,0,2,0,0,13,7.7,118,2,22,0,1,0.0,zuckeja01,2020-2021,2021
